Placa de Video Asus GeForce RTX 3070 8GB GDDR6 ROG Strix OC 256-bit, ROG-STRIX-RTX3070-O8G-GAMING;0;0
Placa de Video Asus GeForce RTX 3080 OC 10GB GDDR6X TUF Gaming 320-bit, TUF-RTX3080-O10G-GAMING;0;0
Placa de Video Gigabyte GeForce RTX 3070 Eagle 8GB GDDR6 256-bit, GV-N3070EAGLE-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3070 Eagle OC 8GB GDDR6 256-bit, GV-N3070EAGLE OC-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3070 Gaming OC 8GB GDDR6 256-bit, GV-N3070GAMING OC-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Eagle OC 10GB GDDR6X 320-bit, GV-N3080EAGLE OC-10GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Vision OC 10GB GDDR6X 320-bit, GV-N3080VISION OC-10GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Gaming OC 10GB GDDR6X 320-bit, GV-N3080GAMING OC-10GD;0;0
Placa de Video Gigabyte GeForce RTX 3090 Turbo 24GB GDDR6X 384-bit, GV-N3090TURBO-24GD;0;0
Placa de Video Zotac GeForce RTX 3070 Twin Edge OC 8GB GDDR6 256-bit, ZT-A30700H-10P;0;0
Placa de Video Zotac GeForce RTX 3080 Trinity OC 10GB GDDR6X 320-bit, ZT-A30800J-10P;0;0
Placa de Video Gigabyte GeForce GTX 1660 D5 6gb 192 Bit, GV-N1660D5-6GD;0;0
Placa de Video Gigabyte Radeon RX 5500 XT D6 4GB Windforce 128-bit, GV-R55XTD6-4GD;0;0
Placa de Video Gigabyte Radeon RX 5500 XT D6 8GB Windforce 128-bit, GV-R55XTD6-8GD;0;0
Placa de Video Asus GeForce RTX 3070 OC 8GB GDDR6 Dual 256-bit, DUAL-RTX3070-O8G;0;0
Placa de Video Asus GeForce RTX 3070 8GB GDDR6 Dual 256-bit, DUAL-RTX3070-8G;0;0
Placa de Video Asus GeForce RTX 3070 8GB GDDR6 ROG Strix 256-bit, ROG-STRIX-RTX3070-8G-GAMING;0;0
Placa de Video Asus GeForce RTX 3080 10GB GDDR6X ROG Strix 320-bit, ROG-STRIX-RTX3080-10G-GAMING;0;0
Placa de Video Asus GeForce RTX 3080 OC 10GB GDDR6X ROG Strix 320-bit, ROG-STRIX-RTX3080-O10G-GAMING;0;0
Placa de Video Asus GeForce RTX 3090 24GB GDDR6X TUF Gaming 384-bit, TUF-RTX3090-24G-GAMING;0;0
Placa de Video Asus GeForce RTX 3090 24GB GDDR6X ROG Strix 384-bit, ROG-STRIX-RTX3090-24G-GAMING;0;0
Placa de Video PNY GeForce RTX 3070 8GB GDDR6 Dual 256-bit, VCG30708DFMPB;0;0
Placa de Video PNY GeForce RTX 3070 8GB GDDR6 XLR8 Gaming EPIC-X RGB 256-bit, VCG30708TFXPPB;0;0
Placa de Video PNY GeForce RTX 3090 24GB GDDR6X XLR8 Gaming EPIC-X RGB 384-bit, VCG309024TFXPPB;0;0
Placa de Video Galax GeForce RTX 3070 SG 8GB GDDR6 1-Click OC 256-bit, 37NSL6MD1GNA;0;0
Placa de Video Galax GeForce RTX 3070 EX 8GB GDDR6 1-Click OC 256-bit, 37NSL6MD2V7V;0;0
Placa de Video Galax GeForce RTX 3070 EX Branco 8GB GDDR6 1-Click OC 256-bit, RTX 3070 EX Branco;0;0
Placa de Video Galax GeForce RTX 3070 EX Rosa 8GB GDDR6 1-Click OC 256-bit, RTX 3070 EX Rosa;0;0
Placa de Video Galax GeForce RTX 3070 EX Gamer Branco 8GB GDDR6 1-Click OC 256-bit, RTX 3070 EX Gamer Branco;0;0
Placa de Video Galax GeForce RTX 3070 EX Gamer Rosa 8GB GDDR6 1-Click OC 256-bit, RTX 3070 EX Gamer Rosa;0;0
Placa de Video Galax GeForce RTX 3070 EX Gamer 8GB GDDR6 1-Click OC 256-bit, RTX 3070 EX Gamer;0;0
Placa de Video Asus GeForce RTX 3080 TUF Gaming 10GB GDDR6X 320-bit, TUF-RTX3080-10G-GAMING;0;0
Placa de Video Galax GeForce RTX 3080 SG 10GB GDDR6X 1-Click OC 320-bit, 38NWM3MD99NN;0;0
Placa de Video Galax GeForce RTX 3090 SG 24GB GDDR6X 1-Click OC 384-bit, 39NSM5MD1GNA;0;0
Placa de Video MSI GeForce RTX 3070 Ventus 2X 8GB GDDR6 256-bit, RTX 3070 VENTUS 2X;0;0
Placa de Video MSI GeForce RTX 3070 Ventus 2X 8GB OC GDDR6 256-bit, 912-V390-008;0;0
Placa de Video MSI GeForce RTX 3070 Ventus 3X 8GB GDDR6 256-bit, RTX 3070 VENTUS 3X;0;0
Placa de Video MSI GeForce RTX 3070 Ventus 3X 8GB OC GDDR6 256-bit, RTX 3070 VENTUS 3X OC;0;0
Placa de Video MSI GeForce RTX 3070 Gaming Trio 8GB GDDR6 256-bit, RTX 3070 GAMING TRIO;0;0
Placa de Video MSI GeForce RTX 3070 Gaming X Trio 8GB GDDR6 256-bit, 912-V390-006;0;0
Placa de Video MSI GeForce RTX 3080 Ventus 3X 10GB GDDR6X 320-bit, RTX 3080 VENTUS 3X 10G;0;0
Placa de Video MSI GeForce RTX 3080 Ventus 3X 10GB OC GDDR6X 320-bit, 912-V389-001;0;0
Placa de Video MSI GeForce RTX 3090 Ventus 3X 24GB OC GDDR6X 384-bit, 912-V388-002;0;0
Placa de Video Gigabyte GeForce RTX 3090 Aorus Master 24GB GDDR6X 384-bit, GV-N3090AORUS M-24GD;0;0
Placa de Video Gigabyte GeForce RTX 3090 Aorus Xtreme 24GB GDDR6X 384-bit, GV-N3090AORUS X-24GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Aorus Xtreme 10GB GDDR6X 320-bit, GV-N3080AORUS X-10GD;0;0
Placa de Video Zotac GeForce RTX 3070 Twin Edge 8GB GDDR6 256-bit, ZT-A30700E-10P;0;0
Placa de Video Zotac GeForce RTX 3080 Trinity 10GB GDDR6X 320-bit, ZT-A30800D-10P;0;0
Placa de Video Zotac GeForce RTX 3090 Trinity 24GB GDDR6X 384-bit, ZT-A30900D-10P;0;0
Placa de Video MSI GeForce GTX 1650 Super 4GB Ventus XS OC 128-bit, 912-V809-3294;0;0
Placa de Video Zotac GeForce RTX 2080 Super 8GB Triple Fan 256-bit, ZT-T20820H-10P;0;0
Placa de Video ASRock Radeon RX 5700 XT 8GB Taichi X OC Edition 256-bit, 90-GA19ZZ-00UANF;0;0
Placa de Video ASRock Radeon RX 5700 XT 8GB Phantom Gaming D OC Edition 256-bit, 90-GA1JZZ-00UANF;0;0
Placa de Video ASRock Radeon RX 5600 XT 6GB Challenger Pro OC Edition 192-bit, 90-GA24ZZ-00UANF;0;0
Placa de Video ASRock Radeon RX 5500 XT 8GB Challenger OC Edition 128-bit, 90-GA1LZZ-00UANF;0;0
Placa de Video Gigabyte Radeon RX 570 8GB GDDR5 WindForce 256-bit, GV-RX570GAMING-8GD;0;0
Placa de Video Asus GeForce RTX 2060 Super 8GB GDDR6 DUAL 256-bit, DUAL-RTX2060S-8G-EVO-V2;0;0
Placa de Video Asus Phoenix Radeon RX 550 4GB GDDR5 128-bit, PH-RX550-4G-EVO-NAC;0;0
Placa de Video Asus Phoenix Radeon RX 550 2GB GDDR5 128-bit, PH-RX550-2G-EVO;0;0
Placa de Video Asus Radeon RX 5600 XT 6GB GDDR6 OC 192-bit, DUAL-RX5600XT-T6G-EVO;0;0
Placa de Video Asus Radeon RX 5600 XT 6GB GDDR6 ROG Strix OC 192-bit, ROG-STRIX-RX5600XT-T6G-GAMING;0;0
Placa de Video PNY GeForce GTX 1650 GDDR6 4GB 128-bit, VCG16504D6DFPPB;0;0
Placa de Video Galax GeForce GTX 1650 EX Plus 4GB GDDR6 1-Click OC 128-bit, 65SQL8DS93E1;0;0
Placa de Video Sapphire Pulse Radeon RX 5700 XT 8GB BE GDDR6 256-bit, 11293-09-20G;0;0
Placa de Video Asus GeForce RTX 2080 Super 8GB ROG Strix 256-bit, ROG-STRIX-RTX2080S-8G-GAMING;0;0
Placa de Video Asus GeForce RTX 2070 Super 8GB ROG Strix 256-bit, ROG-STRIX-RTX2070S-8G-GAMING;0;0
Placa de Video Gigabyte GeForce RTX 2080 Super 8Gb Gaming Windforce 256Bit, GV-N208SGAMING-8GC;0;0
Placa de VIdeo Gigabyte GeForce RTX 2070 Super 8GB Windforce 3X 256-bit, GV-N207SWF3-8GD;0;0
Placa de Video Gigabyte GeForce RTX 2060 D6 6GB GDDR6 Windforce 192-bit, GV-N2060D6-6GD;0;0
Placa de Video Gigabyte GTX 1650 Eagle OC 4GB 128-bit, GV-N1656EAGLE OC-4GD;0;0
Placa de Video ASRock Radeon RX 5600 XT 6GB Challenger OC Edition 192-BIT, 90-GA1XZZ-00UANF;0;0
Placa de Video ASRock Radeon RX 5500 XT 8GB Challenger ITX 128-BIT, 90-GA20ZZ-00UANF;0;0
Placa de Video Gigabyte GeForce GTX 1650 Super 4GB 128-bit, GV-N165SD6-4GD;0;0
Placa de Video Asus Dual Radeon RX 5500 XT 4GB OC 128-bit, DUAL-RX5500XT-O4G-EVO;0;0
Placa de Video Asus Radeon RX 5500 XT 8GB GDDR6 ROG Strix 128-bit, ROG-STRIX-RX5500XT-O8G-GAMING;0;0
Placa de Video Afox Radeon R5 220 2GB 64-bit, AFR5220-2048D3L9-V2;0;0
Placa de Video MSI Radeon RX 5600 XT 6GB Mech OC 128-bit, 912-V381-227;0;0
Placa de Video Sapphire Radeon RX 5600 XT BE 6GB Pulse 192-bit, 11296-05-20G;0;0
Placa de Video Gigabyte GeForce RTX 2060 Super 8GB Windforce 256-bit, GV-N206SWF2-8GD;0;0
Placa de Video Galax GeForce RTX 2060 Super 8GB 1-Click OC 256-bit, 26ISL6HP68LD;0;0
Placa de Video Galax GeForce GTX 1650 Super EX 4GB GDDR6 1-Click OC 128-bit, 65SQL8DS61EX;0;0
Placa de Video Galax GeForce GTX 1650 EX 4GB GDDR6 1-Click OC 128-bit, 65SQL8DS66E6;0;0
Placa de Video MSI GeForce RTX 2060 Super 8GB Gaming X 256-bit, 912-V375-216;0;0
Placa de Video MSI GeForce GTX 1660Ti 6GB Gaming X 192-bit, 912-V375-404;0;0
Placa de Video MSI GeForce RTX 2070 Super 8GB Gaming X 256-bit, 912-V373-283;0;0
Placa de Video MSI GeForce RTX 2070 Super 8GB Ventus OC 256-bit, 912-V386-001;0;0
Placa de Video MSI GeForce GTX 1650 4GB D6 Gaming X GDDR6 128-bit, 912-V387-002;0;0
Placa de Video XFX Radeon RX 5700 8GB Ultra 256-bit, RX-57XL8LBD6;0;0
Placa de Video XFX Radeon RX 5700 XT 8GB Thicc III Ultra 256-bit, RX-57XT8TBD8;0;0
Placa de Video XFX Radeon RX 5700 XT 8GB Thicc II Ultra 256-bit, RX-57XT8DBD6;0;0
Placa de Video Gigabyte GeForce RTX 2080 Super 8GB OC White 256-bit, GV-N208SGAMINGOC WHITE-8GD;0;0
Placa de Video Galax GeForce RTX 2060 Super 8GB EX White 1-Click OC 256-bit, 26ISL6MPX6EW;0;0
Placa de Video Gainward GeForce GT 1030 2GB GDDR5 64-bit, NE5103000646-1080F;0;0
Placa de Video Galax GeForce RTX 2080 Super 8GB Work The Frames 256-bit, 28ISL6MD49ES;0;0
Placa de Video Galax GeForce RTX 2070 Super 8GB Work The Frames 256-bit, 27ISL6MD49ES;0;0
Placa de Video Gigabyte GeForce GT 1030 2GB GDDR5 OC 64-bit, GV-N1030OC-2GI;0;0
Placa de Video Zotac GeForce GTX 1650 4GB LP 128-bit, ZT-T16500H-10L;0;0
Placa de Video Zotac GeForce GTX 1660 Super 6GB Twin Fan 192-bit, ZT-T16620F-10L;0;0
Placa de Video Zotac GeForce RTX 2070 Super 8GB Mini 256-bit, ZT-T20710E-10M;0;0
Placa de Video Zotac GeForce RTX 2080 Super 8GB Twin Fan 256-bit, ZT-T20820F-10P;0;0
Placa de Video Zotac GeForce RTX 2080 Super 8GB AMP 256-bit, ZT-T20820D-10P;0;0
Placa de Video Sapphire Radeon RX 5700 XT 8GB Nitro+ 256-bit, 11293-03-40G;0;0
Placa de Video Asus GeForce GTX 1660 Super 6GB Dual 192-bit, DUAL-GTX1660S-6G-EVO;0;0
Placa de Video Galax GeForce RTX 2070 Super 8GB HOF 256-bit, 27ISL6UC53HT;0;0
Placa de Video Galax GeForce RTX 2080 Super 8GB HOF 256-bit, 28ISL6UC53HT;0;0
Placa de Video Galax GeForce GTX 1660 Super 6GB X Version 192-bit, 60SRL7DS05XV;0;0
Placa de Video Galax GeForce GTX 1660 Super 6GB 1-Click OC 192-bit, 60SRL7DSY91S;0;0
Placa de Video Asus GeForce RTX 2080 Super 8GB Dual 256-bit, DUAL-RTX2080S-8G-EVO;0;0
Placa de Video Galax GeForce GT 710 2GB DDR3 64-bit, 71GPF4HI00GX;0;0
Placa de Video Gigabyte GeForce RTX 2080 Super 8GB Waterforce 256-bit, GV-N208SAORUS W-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2070 Super 8GB Gaming OC 3X White 256-bit, GV-N207SGAMINGOC WHITE-8GD;0;0
Placa de Video Gigabyte GeForce RTX 2060 Super 8GB Gaming OC 3X White 256-bit, GV-N206SGAMINGOC WHITE-8GD;0;0
Placa de Video Gigabyte GeForce RTX 2080 Super 8GB Waterforce WB 256-bit, GV-N208SAORUS WB-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 Super 8GB Aorus 256-bit, GV-N208SAORUS-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2060 Super 8GB Aorus 256-bit, GV-N206SAORUS-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 Super 8GB Windforce OC 256-bit, GV-N208SWF3OC-8GD;0;0
Placa de Video Gigabyte Radeon RX 5700 8GB 256-bit, GV-R57-8GD-B;0;0
Placa de Video Gigabyte Radeon RX 5700 8GB Gaming OC 256-bit, GV-R57GAMING OC-8GD;0;0
Placa de Video Gigabyte Radeon RX 5700 XT 8GB Gaming OC 256-bit, GV-R57XTGAMING OC-8GD;0;0
Placa de Video PowerColor Radeon 5700 XT 8GB Red Devil 256-bit, AXRX 5700 XT 8GBD6-3DHE/OC;0;0
Placa de Video PowerColor Radeon 5700 XT 8GB Red Dragon 256-bit, AXRX 5700 XT 8GBD6-3DHR/OC;0;0
Placa de Video Gigabyte GeForce RTX 2060 Super 8GB Windforce OC 256-bit, GV-N206SWF2OC-8GD;0;0
Placa de Video EVGA GeForce RTX 2070 Super 8GB XC Ultra OC 256-bit, 08G-P4-3173-KR;0;0
Placa de Video EVGA GeForce RTX 2060 Super 8GB SC Ultra 256-bit, 08G-P4-3067-KR;0;0
Placa de Video EVGA GeForce RTX 2060 Super 8GB SC Ultra Black 256-bit, 08G-P4-3065-KR;0;0
Placa de Video Gigabyte GeForce RTX 2080 Super 8GB Gaming OC 256-bit, GV-N208SGAMING OC-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2060 Super Gaming OC 8GB GDDR6 256-bit, GV-N206SGAMING OC-8GC;0;0
Placa de Video Asus GeForce GTX 1660 Super 6GB Phoenix OC 192-bit, PH-GTX1660S-O6G;0;0
Placa de Video Asus GeForce RTX 2080 Super 8GB ROG Strix 256-bit, ROG-STRIX-RTX2080S-A8G-GAMING;0;0
Placa de Video Asus GeForce RTX 2070 Super 8GB ROG Strix 256-bit, ROG-STRIX-RTX2070S-A8G-GAMING;0;0
Placa de Video MSI Radeon RX 5700 XT 8GB GDDR6 Mech OC 256-bit, 912-V381-044;0;0
Placa de Video MSI Radeon RX 5700 8GB GDDR6 Mech OC 256-bit, 912-V381-005;0;0
Placa de Video MSI GeForce GTX 1650 4GB GDDR5 Gaming X 128-bit, 912-V380-015;0;0
Placa de Video MSI GeForce GTX 1650 4GB GDDR5 Gaming 128-bit, 912-V380-025;0;0
Placa de Video MSI GeForce RTX 2070 Super 8GB Ventus OC 256-bit, 912-V372-434;0;0
Placa de Video MSI GeForce RTX 2080 Super 8GB Gaming X Trio 256-bit, 912-V372-279;0;0
Placa de VIdeo Gigabyte GeForce RTX 2070 Super 8GB Windforce OC 3X 256-bit, GV-N207SWF3OC-8GD;0;0
Placa de Video PNY NVS 810 4GB GDDR3 128-bit, VCNVS810DVI-PB;0;0
Placa de Video PNY Quadro P2000 5GB GDDR5 160-bit, VCQP2000-PB;0;0
Placa de Video Asus GeForce GTX 1650 4GB GDDR5 TUF Gaming 128-bit, TUF-GTX1650-4G-GAMING;0;0
Placa de Video Asus GeForce GTX 1660 6GB GDDR5 TUF Gaming 192-bit, TUF-GTX1660-6G-GAMING;0;0
Placa de Video Gigabyte GeForce RTX 2070 Super 8GB Gaming OC 3X 256-bits, GV-N207SGAMING OC-8GD;0;0
Placa de Video Galax GeForce RTX 2060 Super 8GB GDDR6 1-Click OC 265-bits, 26ISL6HP39SS;0;0
Placa de Video Zotac GeForce RTX 2060 Super Mini 8GB GDDR6 256-bits, ZT-T20610E-10M;0;0
Placa de Video Galax GeForce RTX 2070 Super 8GB GDDR6 EX Gamer Black 256-bits, 27ISL6MDW0BG;0;0
Placa de Video Gainward GeForce RTX 2080 Super 8GB GDDR6 Phantom GLH 256-bits, NE6208SH20P2-1040P;0;0
Placa de Video Gigabyte GeForce RTX 2070 8GB GDDR6 Winforce 2X 256-bit, GV-N2070WF2-8GD;0;0
Placa de Video Galax GeForce RTX 2080 8GB GDDR6 EX White 1-Click OC V2 256-bit, 28NSL6MDU8W2;0;0
Placa de Video Asus GeForce RTX 2060 Super 8GB GDDR6 DUAL 256-bit, DUAL-RTX2060S-8G-EVO;0;0
Placa de Video Sapphire Pulse Radeon RX 5700 8GB GDDR6 256-bit, 11294-01-20G;0;0
Placa de Video Sapphire Pulse Radeon RX 5700 XT 8GB GDDR6 256-bit, 11293-01-20G ;0;0
Placa de Video MSI GeForce RTX 2080 Super 8GB GDDR6 Ventus OC 256-bit, 912-V372-267;0;0
Placa de Video MSI GeForce RTX 2060 Super 8GB GDDR6 Ventus OC 256-bit, 912-V373-275;0;0
Placa de Video MSI GeForce RTX 2060 Super 8GB Gaming X 256-bit, 912-V375-265;0;0
Placa de Video MSI GeForce GTX 1660 Ti 6GB GDDR6 Gaming X 192-bit, 912-V375-053;0;0
Placa de Video MSI GeForce GTX 1050 Ti 4GB GDDR5 Gaming 128-bit, 912-V335-052;0;0
Placa de Video MSI Radeon RX 5700 8GB GDDR6 256-bit, 912-V803-889;0;0
Placa de Video MSI Radeon RX 5700 XT 8GB GDDR6 256-bit, 912-V803-888;0;0
Placa de Video Asus GeForce RTX 2070 Super 8GB GDDR6 Dual 256-bits, DUAL-RTX2070S-8G-EVO;0;0
Placa de Video Asus GeForce GTX 1660 6GB OC DUAL 192-bit, DUAL-GTX1660-O6G-EVO;0;0
Placa de Video Asus GeForce GTX 1650 4GB GDDR5 ROG Strix OC 128-bit, ROG-STRIX-GTX1650-O4G-GAMING;0;0
Placa de Video XFX Radeon RX 5700 XT 8GB GDDR6 Thicc II 256-bit, RX-57XT8DFD6;0;0
Placa de Video Asus Radeon RX 5700 XT 8GB GDDR6 256-bit, RX5700XT-8G;0;0
Placa de Video Asus GeForce RTX 2080 Ti 11GB GDDR6 ROG Strix 352-bit, ROG-STRIX-RTX2080TI-A11G-GAMING;0;0
Placa de Video Zotac GeForce RTX 2060 Super 8GB GDDR6 AMP Extreme 256-bit, ZT-T20610B-10P;0;0
Placa de Video Asus GeForce GTX 1650 4GB GDDR5 DUAL OC 128-bit, DUAL-GTX1650-O4G;0;0
Placa de Video Galax GeForce RTX 2080 SUPER EX 8GB GDDR6 1-Click OC 256-bit, 28ISL6MDU9EX;0;0
Placa de Video Galax GeForce RTX 2070 SUPER EX 8GB GDDR6 1-Click OC 256-bit, 27ISL6MDU9EX;0;0
Placa de Video Galax GeForce RTX 2060 SUPER EX 8GB GDDR6 1-Click OC 256-bit, 26ISL6MPX2EX;0;0
Placa de Video Sapphire Radeon RX 5700 XT 8GB GDDR6 256-bit, 21293-01-40G;0;0
Placa de Video Sapphire Radeon RX 5700 8GB GDDR6 256-bit, 21294-01-20G;0;0
Placa de Video PNY GeForce GTX 1650 4GB GDDR5 XLR8 OC 128-bit, VCG16504SFPPB-O;0;0
Placa de Video PowerColor Radeon RX 5700 8GB GDDR6 256-bit, AXRX 5700 8GBD6-M3DH;0;0
Placa de Video PowerColor Radeon RX 5700 XT 8GB GDDR6 256-bit, AXRX 5700XT 8GBD6-M3DH;0;0
Placa de Video Zotac GeForce RTX 2060 Super 8GB Twin Fan GDDR6 256-bit, ZT-T20610D-10P;0;0
Placa de Video Zotac GeForce RTX 2070 Super 8GB Twin Fan GDDR6 256-bit, ZT-T20710F-10P;0;0
Placa de Video PowerColor Radeon R5 230 1GB DDR3 64-bit, AXR5 230 1GBK3-SHE;0;0
Placa de Video XFX Radeon RX 5700 8GB GDDR6 256-bit, RX-57XL8MFG6;0;0
Placa de Video XFX Radeon RX 5700 XT 8GB GDDR6 256-bit, RX-57XT8MFD6;0;0
Placa de Video PNY Quadro RTX 4000 8GB GDDR6 256-bit, VCQRTX4000-PB;0;0
Placa de Video Asus GeForce GTX 1650 4GB GDDR5 OC Phoenix 128-bit, PH-GTX1650-O4G-NAC;0;0
Placa de Video Galax GeForce RTX 2080 8GB GDDR6 EX 1-Click OC V2 256-bit, 28NSL6MDU9E2;0;0
Placa de Video Galax GeForce RTX 2080 8GB GDDR6 EX Gamer 1-Click OC V2 256-bit, 28NSL6MDW7G2;0;0
Placa de Video PNY GeForce RTX 2060 6GB GDDR6 OC XLR8 192-bit, VCG20606SFPPB-O;0;0
Placa de Video PNY GeForce GTX 1660 Ti 6GB GDDR6 OC XLR8 192-bit, VCG1660T6SFPPB-O;0;0
Placa de Video PNY GeForce RTX 2060 6GB GDDR6 OC XLR8 192-bit, VCG20606DFPPB-O;0;0
Placa de Video PNY GeForce GTX 1660 6GB GDDR6 OC XLR8 192-bit, VCG16606SFPPB-O;0;0
Placa de Video Asus GeForce RTX 2070 8GB GDDR6 DUAL 256-bit, DUAL-RTX2070-8G-EVO;0;0
Placa de Video Asus GeForce GTX 1660 6GB GDDR5 TUF OC 192-bit, TUF-GTX1660-O6G-GAMING;0;0
Placa de Video Galax GeForce RTX 2070 8GB GDDR6 White Mini 1-Click OC 256-bit, 27NSL6HPZ7MN;0;0
Placa de Video Gigabyte GeForce GTX 1650 4GB GDDR5 OC 128-bit, GV-N1650GAMING OC-4GD;0;0
Placa de Video Asus GeForce RTX 2060 6GB GDDR6 TUF Gaming OC 192-bit, TUF-RTX2060-O6G-GAMING;0;0
Placa de Video Gigabyte GeForce RTX 2060 6GB GDDR6 Windforce 192-bit, GV-N2060WF2-6GD;0;0
Placa de Video Gigabyte GeForce GTX 1660 Ti 6GB GDDR6 Windforce 192-bit, GV-N166TWF2-6GD;0;0
Placa de Video Gigabyte GeForce GTX 1660 6GB GDDR5 192-bit, GV-N1660GAMING-6GD;0;0
Placa de Video Gigabyte GeForce GTX 1660 6GB GDDR5 OC 192-bit, GV-N1660GAMING OC-6GD;0;0
Placa de Video Gigabyte GeForce RTX 2080 Ti 11GB GDDR6 Aorus Xtreme Waterforce 352-bit, GV-N208TAORUSX WB-11GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 8GB GDDR6 256-bit, GV-N2080GAMING-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 Ti 11GB GDDR6 Aorus 352-bit, GV-N208TAORUS-11GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 8GB GDDR6 Aorus 256-bit, GV-N2080AORUS-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 8GB GDDR6 Aorus Xtreme 256-bit, GV-N2080AORUS X-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2070 8GB GDDR6 Aorus Xtreme 256-bit, GV-N2070AORUS X-8GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 Ti 11GB GDDR6 Aorus Xtreme 352-bit, GV-N208TAORUS X-11GC;0;0
Placa de Video Gigabyte GeForce RTX 2080 Ti 11GB GDDR6 Aorus Xtreme Waterforce 352-bit, GV-N208TAORUSX W-11GC;0;0
Placa de Video Asus GeForce GTX 1660 6GB GDDR5 Phoenix OC 192-bit, PH-GTX1660-O6G;0;0
Placa de Video Zotac GeForce GTX 1650 4GB GDDR5 OC 128-bit, ZT-T16500F-10L;0;0
Placa de Video Galax GeForce RTX 2080 Ti 11GB GDDR6 1-Click OC White 352-bit, 28IULBUCT4KK;0;0
Placa de Video Zotac GeForce GTX 1660 6GB GDDR5 192-bit, ZT-T16600F-10L;0;0
Placa de Video Zotac GeForce GTX 1660 6GB GDDR5 AMP 192-bit, ZT-T16600D-10M;0;0
Placa de Video MSI GeForce GTX 1660 6GB GDDR5 Gaming X 192-bit, 912-V379-017;0;0
Placa de Video MSI GeForce RTX 2070 8GB GDDR6 Ventus 256-bit, 912-V373-075 ;0;0
Placa de Video MSI GeForce GTX 1660 6GB GDDR5 VENTUS XS OC 192-bit, 912-V379-015;0;0
Placa de Video Gigabyte GeForce GTX 1650 4GB GDDR5 WINDFORCE OC 128-bit, GV-N1650WF2OC-4GD;0;0
Placa de Video Gigabyte GeForce GTX 1650 4GB GDDR5 OC 128-bit, GV-N1650OC-4GD;0;0
Placa de Video Gigabyte GeForce GTX 1650 4GB GDDR5 MINI ITX OC 128-bit, GV-N1650IXOC-4GD;0;0
Placa de Video Galax GeForce GTX 1650 EX 4GB GDDR5 1-Click OC 128-bit, 65SQH8DS08EX;0;0
Placa de Video Asus GeForce RTX 2080 8GB GDDR6 ROG Strix 256-bit, ROG-STRIX-RTX2080-A8G-GAMING;0;0
Placa de Video PowerColor Radeon VII 16GB HBM2 4096-bit, AXVII 16GBHBM2-3DH;0;0
Placa de Video Zotac GeForce RTX 2080 8GB GDDR6 256-bit, ZT-T20800G-10P;0;0
Placa de Video Galax GeForce RTX 2080 8GB GDDR6 SG 1-Click OC 256-bit, 28NSL6UCU11S;0;0
Placa de Video Galax GeForce RTX 2080 8GB GDDR6 EX White 1-Click OC 256-bit, 28NSL6UCU8WW;0;0
Placa de Video Asus GeForce GTX 1660 Ti 6GB GDDR6 ROG Strix OC 192-bit, ROG-STRIX-GTX1660TI-O6G-GAMING;0;0
Placa de Video Asus GeForce RTX 2070 8GB GDDR6 DUAL OC 256-bit, DUAL-RTX2070-O8G-EVO;0;0
Placa de Video Asus GeForce RTX 2080 8GB GDDR6 DUAL 256-bit, DUAL-RTX2080-A8G-EVO;0;0
Placa de Video Asus GeForce RTX 2060 6GB GDDR6 TUF Gaming 192-bit, TUF-RTX2060-6G-GAMING;0;0
Placa de Video MSI GeForce GTX 1660 Ti 6GB GDDR6 Gaming X 192-bit, 912-V375-040;0;0
Placa de Video Asus GeForce GTX 1660 Ti 6GB GDDR6 OC Dual192-bit, DUAL-GTX1660TI-O6G;0;0
Placa de Video Asus GeForce GTX 1660 Ti 6GB GDDR6 OC Phoenix 192-bit, PH-GTX1660TI-O6G;0;0
Placa de Video PowerColor Radeon RX 590 8GB GDDR5 Red Dragon 256-bit, AXRX 590 8GBD5-DHD;0;0
Placa de Video PNY GeForce RTX 2070 8GB GDDR6 Blower 256-bit, VCG20708BLMPB;0;0
Placa de Video Galax GeForce GTX 1660 6GB GDDR5 1-Click OC 192-bit, 60SRH7DSY91C;0;0
Placa de Video Galax GeForce GTX 1060 6GB GDDR5 OC 192-bit, 60NRH7DSN5E6;0;0
Placa de Video Asus GeForce RTX 2080 Ti DUAL OC 11GB GDDR6 352-bit, DUAL-RTX2080TI-A11G;0;0
Placa de Video Asus GeForce RTX 2080 DUAL OC 8GB GDDR6 256-bit, DUAL-RTX2080-O8G;0;0
